GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
OTUD7B	12.01643214749854	0.0024584700000000004	NA	NA	NA	0.00245847	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCP1B	11.95928236291949	0.0025297338448016004	NA	NA	NA	NA	0.0025297338448016	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRMT2	11.870368682065084	0.002644735176389301	NA	NA	NA	NA	0.0026447351763893	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ALG8	11.690816133480183	0.0028931538719075014	NA	NA	NA	NA	0.0028931538719075	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF567	11.665580062994264	0.0029298910776808006	NA	NA	NA	NA	0.0029298910776808	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC105371046	11.646970704059807	0.002957279999999999	NA	NA	NA	0.00295728	NA	NA	NA	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIN	11.61393998608363	0.0030065260798255006	NA	NA	NA	NA	0.0030065260798255	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACSBG2	11.580024045999751	0.0030579454105249997	NA	NA	NA	NA	0.003057945410525	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR4D2	11.53456307243822	0.0031282500000000013	NA	NA	NA	0.00312825	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC22A15	15.897424994706538	0.0031599381307266337	NA	NA	NA	0.000580775	0.608009143853685	NA	NA	NA	15.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SP110	11.450821757133987	0.0032620127094824	NA	NA	NA	NA	0.0032620127094824	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ING1	19.582280062140157	0.0032853386513882307	0.40809	NA	NA	0.00300448	0.0456285473708788	4.0	NA	NA	7.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PHF8	11.363364976622675	0.003407820000000001	NA	NA	NA	0.00340782	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDK5RAP2	22.895604289722947	0.00350089595333935	0.841452	NA	0.0143701	0.0152895	0.0577298299094907	11.0	NA	5.0	29.0	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTSA	11.254926612285805	0.00359769	NA	NA	NA	0.00359769	NA	NA	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHRNB3	19.311863906583664	0.0036681147103212654	0.000182135	NA	NA	0.495561	0.70956388733474	4.0	NA	NA	12.0	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PML	11.156995107591586	0.003778237855659502	NA	NA	NA	NA	0.0037782378556595	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEMG2	11.079846018851933	0.0039268291554985	NA	NA	NA	NA	0.0039268291554985	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMACHC	11.028585350204802	0.004028775984442502	NA	NA	NA	NA	0.0040287759844425	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR2L5	10.994571977739525	0.004097878046546299	NA	NA	NA	NA	0.0040978780465463	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GALNT14	10.987147279608164	0.0041131190727847	NA	NA	NA	NA	0.0041131190727847	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUPL2	10.894062746984225	0.0043090777646056	NA	NA	NA	NA	0.0043090777646056	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF684	10.838356520227801	0.0044307861059527985	NA	NA	NA	NA	0.0044307861059528	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMBIM6	10.7401423933907	0.004653799963309801	NA	NA	NA	NA	0.0046537999633098	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ULK4	22.0971136978204	0.004739105623551077	0.000213508	NA	0.30586	0.661264	0.368435111311404	12.0	NA	7.0	26.0	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
H2AC16	10.665146927652406	0.004831620000000001	NA	NA	NA	0.00483162	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAD51AP2	10.575256962377578	0.0050537310778883	NA	NA	NA	NA	0.0050537310778883	NA	NA	NA	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CGNL1	18.517689741085803	0.005060678697164966	0.000557401	NA	NA	0.696084	0.24553045526877	4.0	NA	NA	10.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NSUN6	18.346549438804367	0.005422069474800478	0.000429353	NA	NA	0.4349	0.555767950835945	4.0	NA	NA	16.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC16A12	10.42667710763665	0.005443470000000002	NA	NA	NA	0.00544347	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UNC5D	10.360772128901447	0.005625834060560297	NA	NA	NA	NA	0.0056258340605603	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR55	10.281811761731673	0.005852385747049801	NA	NA	NA	NA	0.0058523857470498	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FER1L5	10.264270146914361	0.005903941658299199	NA	NA	NA	NA	0.0059039416582992	NA	NA	NA	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC50A1	10.254423142141807	0.005933081405084301	NA	NA	NA	NA	0.0059330814050843	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MCMDC2	10.210380229761421	0.006065185723486899	NA	NA	NA	NA	0.0060651857234869	NA	NA	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
QDPR	10.152524815070963	0.006243200000000002	NA	NA	NA	0.0062432	NA	NA	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYP2C18	10.150750405284155	0.006248741455430202	NA	NA	NA	NA	0.0062487414554302	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ENTPD1-AS1	17.84376949959308	0.0066347167647043325	0.0163206	NA	0.276862	0.0295308	NA	11.0	NA	8.0	28.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR10D3	10.023844825313189	0.006658091396143202	NA	NA	NA	NA	0.0066580913961432	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LNPK	9.864336885634104	0.007210850000000002	NA	NA	NA	0.00721085	NA	NA	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SFRP4	9.833535945787537	0.007322760000000002	NA	NA	NA	0.00732276	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SSR3	9.832435570662934	0.0073267899999999945	NA	NA	NA	0.00732679	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SERPINA4	9.82649284405045	0.007348592931131796	NA	NA	NA	NA	0.0073485929311318	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AC009950.1	9.816606855725315	0.007385006905983598	NA	NA	NA	NA	0.0073850069059836	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DBR1	9.800106893541953	0.007446185085739998	NA	NA	NA	NA	0.00744618508574	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM268	9.800073342613304	0.007446309999999999	NA	NA	NA	0.00744631	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CKAP2	9.793975090604182	0.007469049387470197	NA	NA	NA	NA	0.0074690493874702	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPT2	9.751269337645615	0.00763025	NA	NA	NA	0.00763025	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTC31	9.738828416745411	0.007677861597856097	NA	NA	NA	NA	0.0076778615978561	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EMCN	9.697545710082368	0.007837989999999998	NA	NA	NA	0.00783799	NA	NA	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HPS6	17.39930772393989	0.007922504880730836	0.00247396	NA	NA	0.195477	0.344587877097769	6.0	NA	NA	15.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SYTL5	9.646819065194022	0.008039329999999997	NA	NA	NA	0.00803933	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RABGGTB	9.633123624945604	0.008094570000000002	NA	NA	NA	0.00809457	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LANCL1-AS1	9.536569173722814	0.008494940000000001	NA	NA	NA	0.00849494	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP8B2	9.535168117302023	0.008500893030004899	NA	NA	NA	NA	0.0085008930300049	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MINK1	9.52690678591075	0.008536079999999993	NA	NA	NA	0.00853608	NA	NA	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PARP12	13.638906513229934	0.008541329359970148	NA	NA	NA	0.00561366	0.194582140114465	NA	NA	NA	15.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
