GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RAP1A	22.667114185782378	0.00014756625060030525	0.000122895	NA	0.0973563941555602	9.0	NA	9.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	22.26965946748653	0.0001771081622854786	0.254553	NA	5.73359047494337e-05	10.0	NA	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDI1	17.160755925240426	0.00018775399999999996	0.000187754	NA	NA	6.0	NA	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCBD1	25.280958284898325	0.00030287734935699126	0.656889	0.113363	4.34856874426126e-05	8.0	4.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FIBCD1	25.204612902312686	0.0003129132059512725	0.000408525	0.288724	0.0285224169669634	63.0	34.0	95.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAH	24.770384492907525	0.00037654410664662754	0.000254537	0.70008	0.0234574477728149	35.0	12.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PURG	24.123348112919523	0.0004956639702476147	1.51757e-05	1.0	0.380656089821375	13.0	4.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MSR1	24.05230238313508	0.0005108143651434548	0.00184811	0.173897	0.0186246873994708	40.0	20.0	67.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM9B	19.946157437880156	0.0005117707254459898	0.0627831	NA	0.0007428552363274	7.0	NA	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC32	23.996935342323447	0.0005229363596896252	0.560212	0.0814625	0.0001348408736615	14.0	7.0	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
H3C12	14.94968884601432	0.000567174	0.000567174	NA	NA	5.0	NA	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DIAPH2	19.50775983262402	0.000624466230445507	0.331883	NA	0.0001749680565859	33.0	NA	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NTNG1	23.55128420284712	0.0006313814454469121	0.00162294	0.0136206	0.34786033521752	20.0	8.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF114	23.530587457082444	0.0006369223615141389	0.133942	0.30628	0.000189392352175	16.0	9.0	23.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAB32	23.359505137806806	0.0006845928245508685	0.334126	0.133533	0.0001896920070513	14.0	9.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADH5	23.334978943642753	0.0006917081371779857	8.73577e-05	0.592742	0.165465254777761	27.0	9.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NBPF1	19.061361484422676	0.0007644241365605852	0.00482735	NA	0.0150372755158272	32.0	NA	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PI4K2A	23.08914247452984	0.0007671655655678197	0.891991	0.0027151	0.0040004616690341	23.0	9.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	23.03684003245618	0.0007842333285415528	1.85494e-05	0.536147	1.0	56.0	28.0	94.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RPS20	18.958056616182745	0.0008009978042258938	0.000102238	NA	0.74764936165867	4.0	NA	5.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DEFB108B	22.966622765744102	0.0008077349251076925	4.84781e-05	0.857171	0.247883815755144	11.0	4.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PXYLP1	22.961879296757097	0.0008093472663762678	0.1977	0.000293218	0.178112322703664	31.0	13.0	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF781	22.748067547199895	0.0008854002372070818	0.0280421	0.0400782	0.010223536533589	17.0	9.0	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEZ6L2	22.67878820091457	0.0009115161595996282	0.610086	0.0396062	0.0004922769245733	53.0	16.0	92.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASMT	18.65205875464047	0.0009197933378916836	0.00773363	NA	0.011517905555347	39.0	NA	60.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USE1	22.550010463383337	0.0009620853681211552	0.185097	0.00127552	0.0537329632868647	19.0	8.0	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ST7-OT3	13.763960651009544	0.0010261100000000009	0.00102611	NA	NA	7.0	NA	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIPC	22.280901311414226	0.0010768122316438475	0.0766014	0.174884	0.0010833704091337	46.0	27.0	80.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
L3HYPDH	22.219732228236172	0.0011047055769068882	0.00418354	0.702175	0.0050939791527617	29.0	10.0	41.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OTX1	22.1853106802853	0.0011207122933203555	0.354277	0.626953	6.85398347239907e-05	10.0	3.0	21.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAMP	22.1204826427621	0.0011514786451891404	0.0240006	0.0178108	0.0367868583246365	12.0	6.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CNOT8	18.019054699886357	0.0012235608089261735	0.00698939	NA	0.0174893115035748	7.0	NA	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-548K23.11	13.34577478525545	0.0012647416680625007	NA	NA	0.0012647416680625	NA	NA	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM187A	21.794138066208735	0.0013193820622861847	4.35256e-05	0.841467	0.505453484234697	26.0	14.0	66.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD55	21.79169344576409	0.0013207262212288652	0.337869	0.000851907	0.0643951796859751	46.0	18.0	69.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RFX8	21.73838092773583	0.0013503758059134302	0.010901	0.0986333	0.0177043772655937	36.0	22.0	48.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GAREM1	21.728183576459536	0.0013561208857107443	0.000902059	0.0254008	0.835030899858118	44.0	19.0	67.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNTG2	21.549144649781184	0.0014609799643981718	0.0312694	0.00221497	0.302117093516089	47.0	24.0	71.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GATAD1	21.42826670002002	0.001536224870591738	0.000229294	0.567945	0.170691555704418	7.0	4.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYTL1	21.377098249618946	0.0015692080771670539	4.36482e-05	1.0	0.522463261169158	7.0	5.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SMR3A	17.384624990668907	0.0016270618279084837	0.0108554	NA	0.0154643196239916	6.0	NA	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RPL5	21.23202835957079	0.0016665358001666187	0.172414	0.0688735	0.0020648996035189	17.0	4.0	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SMAD7	17.278673403266904	0.0017062037557374417	0.000532507	NA	0.332398015343444	20.0	NA	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APOBEC3F	21.106904472046807	0.00175520936517405	0.202699	0.0219571	0.0058649909042004	26.0	22.0	60.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRPV1	21.007649304266636	0.0018288192980847667	0.0663363	0.0200651	0.0206088776867768	76.0	29.0	107.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FKBP5	20.944544331028265	0.001877181145677724	0.107797	0.0123166	0.0213232045807203	27.0	13.0	42.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LACTB2-AS1	17.014938740151596	0.0019200738485035734	0.0133977	0.0150738	NA	16.0	4.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RGS7BP	16.993189031903725	0.0019388480835655626	0.00173995	NA	0.117338118037944	10.0	NA	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
JADE1	20.85353471244407	0.0019491384703890532	0.00285421	0.0622078	0.16687132219411	27.0	8.0	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7-AS1	16.836496195419073	0.002079559881053684	0.00867871	0.0254417	NA	17.0	7.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AUNIP	20.694119731748053	0.0020817360920997543	0.00146936	0.904369	0.024146551534172	25.0	11.0	47.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MRPL15	20.676303399150495	0.00209709224935067	0.0668109	0.0157017	0.0308605574231988	18.0	11.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC73	20.672251281342152	0.002100600256907686	0.459824	9.03314e-05	0.780993274115646	60.0	27.0	75.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PROK2	20.60269260160745	0.0021617209205984926	0.00885197	0.0668988	0.0567183886670624	10.0	5.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IVL	20.526014521921088	0.002231112294377989	0.0447986	0.539632	0.0014436783426944	36.0	18.0	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TROVE2	12.204310644906625	0.0022380388221150006	NA	NA	0.002238038822115	NA	NA	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7	20.49653626618373	0.002258364568165227	0.00867871	0.0254417	0.160410353860208	17.0	7.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIN3	20.457788831776796	0.0022946813571557176	0.0365522	0.541618	0.0018240678496799	97.0	41.0	106.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNX27	20.450323242516756	0.0023017439035892787	0.0175104	0.00809325	0.255770061765801	27.0	10.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LSR	20.354319281828445	0.0023944795508723258	0.0134535	0.0810923	0.034857868327213	55.0	26.0	83.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SST	20.339798965373106	0.0024088196528561025	0.531201	0.00569972	0.0126519179811323	3.0	4.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM181	20.32238173114672	0.0024261314133264262	0.0924943	0.398839	0.0010474620297292	43.0	14.0	56.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AASS	20.247571025528018	0.0025018812940375296	0.264284	0.0941299	0.0016124911776933	51.0	15.0	87.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDCP2	20.234399287504694	0.002515455449023646	0.607974	0.00578544	0.0114798079169008	42.0	20.0	43.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EMD	11.970320919377272	0.002515809999999999	0.00251581	NA	NA	8.0	NA	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NECAP1	20.18791694402497	0.002563935080275808	0.229086	0.0393246	0.0045876119152676	11.0	3.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OXLD1	20.175021591901988	0.0025775454174318596	0.00696029	0.799431	0.0074755199563894	17.0	8.0	23.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CENPQ	20.169826111631238	0.00258304887699924	0.597164	0.000502333	0.1390248968596	9.0	7.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIMK1	20.046199881326523	0.002717440566986346	0.0448209	0.0115198	0.0859206377886071	40.0	13.0	66.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIFBP	16.228368503162603	0.0027275477252240075	0.000513572	0.582711	NA	32.0	8.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CFI	20.008002757983412	0.0027603271222323526	0.000624515	0.651373	0.111159037444524	48.0	19.0	64.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDSN	19.996722061222965	0.0027731186103852603	0.0198144	0.388928	0.0059008807753581	32.0	20.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCP4L1	16.123188112885217	0.0028582406309513473	0.0174147	NA	0.0181124912468491	5.0	NA	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP6V0E2	19.864673670046045	0.0029272215410502058	0.0575966	0.102598	0.0082206314460522	21.0	16.0	23.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCDC2C	19.807722777448337	0.002996234519328346	0.626344	7.97985e-05	1.0	21.0	11.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HLA-DPB1	19.682278224479248	0.003153893076613206	0.106749	0.0650754	0.0076606730291641	8.0	9.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EFNB3	19.632702407698453	0.0032184054580524386	0.543359	0.00181945	0.0551805277115828	10.0	5.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIML1	19.631134862374434	0.003220466129035661	0.000440878	0.399389	0.310054972458084	28.0	11.0	55.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SCAMP3	19.574939986394714	0.0032951947098697094	0.00161003	0.080416	0.433689946596368	22.0	7.0	28.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EFNA4	19.574734958025417	0.0032954704299241054	0.00268206	0.0343416	0.609693123700439	18.0	10.0	30.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SORBS3	19.540963522940707	0.0033411941836530004	0.615088	0.000104767	0.886281987827334	64.0	37.0	74.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
YIPF6	11.37394511268748	0.00338984	0.00338984	NA	NA	3.0	NA	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTYH2	19.47914273835854	0.0034265017964778166	0.0168643	0.00428735	0.814705484919973	44.0	22.0	62.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-402G3.3	11.277111388784162	0.0035580035414442992	NA	NA	0.0035580035414443	NA	NA	9.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APOBEC4	19.363713073825053	0.003591502959362387	0.0987699	0.00154589	0.408714390875353	26.0	11.0	30.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EIF4EBP3	19.35960812460414	0.003597511124753108	0.0347424	0.0704592	0.0255456516591478	7.0	3.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SAC3D1	19.330062775669273	0.0036410446639823925	0.00190783	0.057155	0.582017841703761	23.0	12.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VIT	19.32779178884906	0.003644412003598791	0.0178718	0.0185363	0.191792665090072	62.0	27.0	101.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
