GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CGNL1	17.793119868535893	0.00135443251715767	0.000557401	NA	0.24553045526877	4.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC36A3	13.139235480153467	0.0014023333655381004	NA	NA	0.0014023333655381	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF528	17.681340927597162	0.0014241977325693547	0.000343316	NA	0.42155239143249	3.0	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLEKHG1	12.795243649694651	0.0016655134497715995	NA	NA	0.0016655134497716	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MISP3	12.742712955544173	0.0017098382941356004	NA	NA	0.0017098382941356	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASPDH	12.730570019871786	0.0017202511008671004	NA	NA	0.0017202511008671	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OGFOD1	12.574767222357767	0.0018596190739572993	NA	NA	0.0018596190739573	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LONP2	20.96338932183169	0.0018626093393532054	0.361429	0.386792	0.0002006122129412	7.0	4.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IL6R	12.535867314343104	0.0018961426186495007	NA	NA	0.0018961426186495	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LOC654780	12.418306009078515	0.002010939999999999	0.00201094	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NSUN6	16.681271120047278	0.0022288684072734673	0.000429353	NA	0.555767950835945	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALMS1	16.626491631328545	0.0022840430300769686	0.00268571	NA	0.0913154154496196	19.0	NA	22.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRAPPC3L	16.440044855767646	0.0024821132671821065	NA	0.630289	0.0004271199831334	NA	3.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCP1B	11.95928236291949	0.0025297338448016004	NA	NA	0.0025297338448016	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYB5R1	11.957610036322455	0.0025318499999999996	0.00253185	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LTK	16.3691009009556	0.0025618447439708786	0.0039625	NA	0.070392376453186	7.0	NA	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRMT2	11.870368682065084	0.002644735176389301	NA	NA	0.0026447351763893	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPATA22	11.742349862136795	0.0028195586001062995	NA	NA	0.0028195586001063	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BRF1	16.11868987843624	0.0028639653618249454	0.00142976	NA	0.221109713769642	6.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALG8	11.690816133480183	0.0028931538719075014	NA	NA	0.0028931538719075	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF567	11.665580062994264	0.0029298910776808006	NA	NA	0.0029298910776808	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIN	11.61393998608363	0.0030065260798255006	NA	NA	0.0030065260798255	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ACSBG2	11.580024045999751	0.0030579454105249997	NA	NA	0.003057945410525	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SP110	11.450821757133987	0.0032620127094824	NA	NA	0.0032620127094824	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PML	11.156995107591586	0.003778237855659502	NA	NA	0.0037782378556595	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEMG2	11.079846018851933	0.0039268291554985	NA	NA	0.0039268291554985	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MMACHC	11.028585350204802	0.004028775984442502	NA	NA	0.0040287759844425	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR2L5	10.994571977739525	0.004097878046546299	NA	NA	0.0040978780465463	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GALNT14	10.987147279608164	0.0041131190727847	NA	NA	0.0041131190727847	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FCRL6	15.289509512311426	0.0041369271306659575	0.39794	NA	0.001202562337604	7.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TREML4	10.90996383567661	0.0042749540814247	NA	NA	0.0042749540814247	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NUPL2	10.894062746984225	0.0043090777646056	NA	NA	0.0043090777646056	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FNDC1	15.134293282074028	0.004430637007533464	0.000712406	NA	0.72594279887666	3.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF684	10.838356520227801	0.0044307861059527985	NA	NA	0.0044307861059528	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GOLGA6L2	15.131065175609933	0.004436957984043371	0.00112411	NA	0.460810252603425	6.0	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMBIM6	10.7401423933907	0.004653799963309801	NA	NA	0.0046537999633098	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPNS1	10.70375188646366	0.0047392520872172	NA	NA	0.0047392520872172	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VPS13A	14.909969893320802	0.004891634661661926	0.000735818	NA	0.786268301542406	14.0	NA	28.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OSBPL3	10.629165135623685	0.004919331814254401	NA	NA	0.0049193318142544	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTTNBP2	14.889484868731092	0.004936007940160284	0.00404845	NA	0.144377880383337	3.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAD51AP2	10.575256962377578	0.0050537310778883	NA	NA	0.0050537310778883	NA	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC105	10.553073104168922	0.005110098739859297	NA	NA	0.0051100987398593	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-2561J22.3	10.44066993754152	0.005405518143378699	NA	NA	0.0054055181433787	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIPE	14.66057560959406	0.005459545148563742	0.00281599	NA	0.232736954694802	9.0	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR5B17	10.420704315763274	0.0054597506548302	NA	NA	0.0054597506548302	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UNC5D	10.360772128901447	0.005625834060560297	NA	NA	0.0056258340605603	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AQP6	10.33447317913341	0.005700299340936902	NA	NA	0.0057002993409369	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP6V0E2	10.331824992087316	0.005707852069529697	NA	NA	0.0057078520695297	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRSS38	10.329940036765167	0.0057132341284347014	NA	NA	0.0057132341284347	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR55	10.281811761731673	0.005852385747049801	NA	NA	0.0058523857470498	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FER1L5	10.264270146914361	0.005903941658299199	NA	NA	0.0059039416582992	NA	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC50A1	10.254423142141807	0.005933081405084301	NA	NA	0.0059330814050843	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IPO4	14.449333187369055	0.00599080890394755	0.293582	NA	0.0024810627021403	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FMR1	10.210906490130146	0.0060635900000000015	0.00606359	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MCMDC2	10.210380229761421	0.006065185723486899	NA	NA	0.0060651857234869	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP2C18	10.150750405284155	0.006248741455430202	NA	NA	0.0062487414554302	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10D3	10.023844825313189	0.006658091396143202	NA	NA	0.0066580913961432	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RLN3	10.006893115484306	0.006714764248981501	NA	NA	0.0067147642489815	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NR2C2	10.004510121254997	0.0067227696394624985	NA	NA	0.0067227696394625	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HPS6	14.134682616866897	0.0068773812335222355	0.00247396	NA	0.344587877097769	6.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NEU1	9.948238126745666	0.0069146075882908975	NA	NA	0.0069146075882909	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HIST3H2A	9.917327913226536	0.007022303670306101	NA	NA	0.0070223036703061	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHACTR2	9.839228252375671	0.007301947933719004	NA	NA	0.007301947933719	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FOXD4L5	9.833831156276666	0.007321679201987001	NA	NA	0.007321679201987	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SERPINA4	9.82649284405045	0.007348592931131796	NA	NA	0.0073485929311318	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AC009950.1	9.816606855725315	0.007385006905983598	NA	NA	0.0073850069059836	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DBR1	9.800106893541953	0.007446185085739998	NA	NA	0.00744618508574	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CKAP2	9.793975090604182	0.007469049387470197	NA	NA	0.0074690493874702	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC31	9.738828416745411	0.007677861597856097	NA	NA	0.0076778615978561	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTFMT	9.736415207142297	0.007687131333855096	NA	NA	0.0076871313338551	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBED6	13.831156633851212	0.00785389603340892	0.186659	NA	0.0053156155469535	4.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TARID	9.68013002777027	0.007906540000000002	0.00790654	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EYA4	9.68013002777027	0.007906540000000002	0.00790654	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AC068533.7	9.642574491625258	0.008056409881606996	NA	NA	0.008056409881607	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRR13	9.570206794302852	0.00835326	0.00835326	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AFP	9.54771201088252	0.008447742733399597	NA	NA	0.0084477427333996	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UNC45A	13.660670778151074	0.008460643485537305	0.21905	NA	0.0049326440099625	10.0	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP8B2	9.535168117302023	0.008500893030004899	NA	NA	0.0085008930300049	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARSK	9.525285284076883	0.0085430034409008	NA	NA	0.0085430034409008	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10A3	13.606800915610348	0.008661729517748087	0.00150121	NA	0.739399707243819	6.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IMP3	9.467178989563067	0.008794845262228701	NA	NA	0.0087948452622287	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C2CD2	9.436688236035009	0.008929953261183	NA	NA	0.008929953261183	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
