GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
BOLA1	23.532020809047495	0.000636537089826576	0.0668723	0.0881355	0.0013173145056984	9.0	5.0	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DCAF15	23.511355163131842	0.0006421140510517084	0.000908791	0.70649	0.0122181107889703	31.0	13.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TFCP2L1	23.254724595995775	0.0007155025646151021	0.0943052	0.0520241	0.0018178602723614	17.0	10.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCBD1	23.150218220116592	0.0007476963284457959	0.456804	0.078217	0.0002630043510007	8.0	4.0	11.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NOP53	19.001485000535965	0.0007854164028787549	0.00595379	0.0125628	NA	49.0	28.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IQUB	22.827639285890363	0.0008563101360176818	0.010443	0.0186634	0.0566532813920268	41.0	24.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LURAP1L	22.622757349241926	0.0009331897011264041	0.852675	0.000251641	0.0570119278232286	22.0	9.0	26.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM9B	18.340702326500114	0.0010585296838577175	0.101469	NA	0.0010257315461657	7.0	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APBA3	22.300682166417594	0.001067940808303372	0.005404	0.0162696	0.163446708912908	64.0	42.0	115.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREM	22.232588406049924	0.001098784893023125	0.0437935	0.000975769	0.347934982453246	11.0	6.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GDF9	22.120090821148892	0.0011516670928181222	0.941252	0.0391026	0.0004273382441273	26.0	8.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
JADE1	21.83805197240273	0.0012954633965314706	0.00802324	0.0442246	0.0510403412566328	26.0	6.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARHGEF38	21.810273789391424	0.0013105435081085012	0.412009	0.0134365	0.0033171595648079	49.0	17.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EFCAB2	21.794695070159094	0.0013190759848163232	0.244103	0.0232459	0.0032615393008144	20.0	16.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7-AS1	17.73756876099634	0.0013886715646462243	0.00860807	0.0163467	NA	17.0	7.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LAIR1	21.396330825995854	0.0015567302016047183	0.0949266	0.0774496	0.0030721236352749	31.0	17.0	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PANK4	21.38897995286272	0.0015614878506018906	0.775191	0.0372242	0.0007856116618859	46.0	24.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF114	21.23345500270242	0.0016655504825413092	0.127518	0.750554	0.0002560120421331	14.0	6.0	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYEF2	21.171551808509506	0.0017088330831311201	0.00810852	0.162628	0.0191654501744008	42.0	17.0	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPTLC2	17.201072705810454	0.0017665666076103308	0.141104	NA	0.0013040528579403	23.0	NA	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM186B	21.045725503778165	0.0018002307332849318	0.953811	0.0301275	0.0009365982698737	56.0	29.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NTNG1	20.994305990561365	0.0018389425233046308	0.00939704	0.0137941	0.213039401268734	20.0	8.0	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TAAR6	20.711162726924925	0.002067149398588838	0.0382232	0.0185719	0.0448172059326547	27.0	13.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM187A	20.52485416249771	0.002232178929377559	0.00101946	0.150788	0.227168220736132	24.0	11.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	16.634861036396245	0.002275526959199804	0.907997	NA	0.0002689684924	10.0	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLEU7	20.395701722324873	0.0023540667139006475	0.00860807	0.0163467	0.264724271213436	17.0	7.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRR14L	20.36518588305424	0.0023838024099645107	0.0102086	0.230945	0.016042842599871	115.0	47.0	170.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
E2F1	20.34879850219749	0.0023999219578564753	0.00118607	0.265579	0.121062739184979	18.0	8.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
XKR7	20.339496230447505	0.0024091195214858215	0.136504	0.000483158	0.580898103462391	30.0	13.0	45.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEMA6B	20.32303505765217	0.002425479854831918	0.0160453	0.89125	0.0027012303775222	59.0	26.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ELN	20.259239961020214	0.0024899156347114207	0.0529957	0.0952886	0.0078973313372441	57.0	30.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCTD19	20.197925810377576	0.002553419667267657	0.00963791	0.0581054	0.073430549068725	53.0	12.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADGRL3	20.097679755365593	0.0026606681633423775	0.506511	0.246527	0.000346250906715	60.0	18.0	98.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C12orf60	20.03690655174573	0.002727814569916891	0.0037864	0.39908	0.0294954190078637	29.0	7.0	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GSTA4	19.988056666743198	0.002782983807752015	0.00525129	0.255934	0.0339824475956579	10.0	4.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USE1	19.93659836605414	0.0028422764612747215	0.222484	0.00607366	0.0346795465388778	19.0	7.0	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CENPX	16.114845855088696	0.002868866448139948	0.000749327	0.422702	NA	18.0	7.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CSRNP1	19.856449190431245	0.0029370912775683014	0.000648831	0.204211	0.368142637693859	37.0	17.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NPRL3	19.710149699457233	0.0031181798477472075	0.693169	0.243694	0.0003106786473185	47.0	26.0	67.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCNK4	19.684651870117893	0.003150836122667017	0.043829	0.0113577	0.106777611578367	30.0	14.0	48.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UQCC3	15.807115944333702	0.0032892128335123287	0.0139468	NA	0.0264882832716079	5.0	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRPC1	19.57390605302905	0.003296585362168263	0.0721488	0.463882	0.0016785862945577	25.0	7.0	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR1C1	19.546887735598645	0.003333128803743168	0.019384	0.0134323	0.218702362782231	17.0	8.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PARM1	19.41890875281467	0.0035116597173056796	0.0147592	0.00971349	0.423447357260572	16.0	7.0	28.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CADM4	15.637415385593325	0.0035463642557636947	0.0160944	NA	0.0249863950757597	16.0	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CFAP52	19.35518455694509	0.003603996594272881	0.387442	0.0152275	0.010622818696429	33.0	13.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KLHL25	19.352501231417822	0.0036079362133858376	0.0288465	0.00381062	0.57091175168186	60.0	22.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC2A13	19.344018377816592	0.00362041823051199	0.0117691	0.0401337	0.133428107862364	26.0	13.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ST7-OT3	11.202756850080718	0.0036927700000000006	0.00369277	NA	NA	7.0	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LAT	19.235426776197855	0.003783968231659747	0.268168	0.380547	0.0006520259662626	25.0	14.0	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PACRG-AS1	11.138567849757946	0.0038132099999999983	0.00381321	NA	NA	4.0	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CASS4	19.173406888418317	0.0038805816929288533	0.0162412	0.0590802	0.0715298844140412	53.0	23.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NOCT	19.16899090116536	0.003887551704222297	0.16081	0.0804903	0.0053143470946627	18.0	8.0	26.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR2T8	19.130822591781275	0.003948305138757719	0.054226	0.0177751	0.072740291085937	23.0	5.0	8.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSG7	19.12827955673791	0.00395238563234792	0.0140891	0.0178656	0.278898393269631	53.0	24.0	91.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPN2	19.04139902465426	0.0040942848140580615	0.142031	0.46407	0.0011123618839229	34.0	22.0	54.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DPYSL4	19.035057229716525	0.004104834673279094	0.131459	0.0032507	0.172116547380197	60.0	19.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
XPNPEP1	19.028960122496606	0.004115002427297955	0.413693	0.556854	0.0003202538026636	23.0	6.0	49.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD54	19.00212326586656	0.0041600486741180005	0.0010815	0.0776862	0.889960964969953	15.0	5.0	19.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEZ6L2	18.932232480766565	0.004279625850856183	0.0858529	0.158143	0.0057031265553764	50.0	12.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CBLL2	10.820219265503153	0.00447115	0.00447115	NA	NA	12.0	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NPBWR1	18.81096199670462	0.004495090980439898	0.0021485	0.537048	0.071302218245373	26.0	6.0	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TECPR1	18.801407891513566	0.004512507465620402	0.0828787	0.0240055	0.0415501373673631	82.0	36.0	129.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DPYD	18.755694381395084	0.00459675240495714	0.00457981	0.0479799	0.384898229541868	79.0	25.0	113.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SUSD2	18.713449003208723	0.004675964411352514	0.323416	0.0748205	0.0035698015409815	78.0	31.0	115.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HABP2	18.65682355211166	0.0047842241736920105	0.00244347	0.0894021	0.406787415713733	53.0	20.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CACNA1D	18.628859891644986	0.004838581579256437	0.257524	0.0684592	0.0051114597260726	86.0	30.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRPM2	18.626882077186842	0.004842448820180132	0.00130549	0.291966	0.236656327073974	141.0	71.0	217.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIPOR2	14.893558734933581	0.004927152033432425	0.307673	0.0018959	NA	47.0	28.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALKBH6	18.56579812717517	0.004963377177805824	0.109618	0.0859909	0.0098662880839102	14.0	6.0	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBXO40	18.55220582936157	0.004990682452852656	0.311483	0.0244505	0.0122946904021324	49.0	24.0	84.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ID1	18.51382078586744	0.005068583871541209	0.000930733	0.389413	0.263353648013815	12.0	6.0	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MIDN	18.487627473496637	0.005122419343899739	0.0144172	0.00962101	0.697205995621919	44.0	15.0	49.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD35	18.422473285808053	0.005258752309244607	0.607923	0.0201556	0.0081539200506019	60.0	36.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP6NL	18.361965951109987	0.0053885139515789365	0.0515838	0.951505	0.0020980959649848	48.0	19.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NCAPD3	18.355503979635714	0.0054025544338123935	0.22058	0.300437	0.0015589543761612	94.0	48.0	157.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF584	18.319838689816486	0.0054806889251445366	0.0237495	0.786828	0.0056281193266177	26.0	19.0	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MARC1	10.356342855654475	0.005638307045174804	NA	NA	0.0056383070451748	NA	NA	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EP400	18.235279878660002	0.0056703475867512666	0.0293584	0.0713829	0.052351932226404	200.0	63.0	306.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FSIP2-AS1	14.560603725847754	0.005704942136484997	0.236476	0.00291352	NA	167.0	61.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AGAP3	18.201265548104004	0.005748422543111897	0.0217173	0.006093	0.843351060916086	78.0	25.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTFR2	18.17451070100172	0.005810566543461427	0.0182222	0.0297309	0.208759515612944	26.0	11.0	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SUCLA2	18.17339420067011	0.005813173981638863	0.694051	0.0508747	0.0032048251863145	31.0	13.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARMCX4	10.294745928392821	0.005814659999999996	0.00581466	NA	NA	63.0	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC38A8	18.166929343957147	0.005828294132443518	0.268328	0.00924379	0.0457704679004056	52.0	18.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ABCD2	18.15271386479025	0.005861675955618529	0.0072377	0.723458	0.0218360644384976	13.0	10.0	48.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ACTR5	18.103680879713398	0.005978248396819677	0.318619	0.00125822	0.292285581084438	37.0	12.0	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
