GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SNPH	8.117429809164049	0.017271200000000004	0.0172712	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAD51B	8.097266838181861	0.01744619999999999	0.0174462	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHBDL3	8.027812481012855	0.018062700000000008	0.0180627	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN7	7.949489023341789	0.01878410000000001	0.0187841	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCGF5	7.902973096124239	0.0192261	0.0192261	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHMP2B	7.8522337176531805	0.019720100000000004	NA	0.0197201	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TDRD12	7.846026353456098	0.0197814	0.0197814	NA	46.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B3GNT3	7.825446501085079	0.01998600000000001	0.019986	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC8D	7.806265284165398	0.020178599999999994	0.0201786	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MSR1	7.787217192325697	0.020371699999999993	NA	0.0203717	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECD	7.760758000187369	0.020642999999999998	0.020643	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP6V0E1	7.750273491523077	0.0207515	0.0207515	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CGB8	7.722983002257997	0.02103659999999999	0.0210366	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLPP1	7.704501022550536	0.021231900000000005	0.0212319	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRYZ	11.521608344352739	0.021286923205497788	0.175856	0.0179043	10.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPT2-EGFL8	7.691656088889716	0.0213687	0.0213687	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC49A3	7.67630940970101	0.021533299999999995	0.0215333	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AC16	7.6656197450517185	0.0216487	0.0216487	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EGFL8	7.6634406630975045	0.0216723	0.0216723	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF644	7.658343874401866	0.021727600000000003	0.0217276	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CA12	7.642473358400366	0.021900700000000016	NA	0.0219007	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VTI1B	7.610970366135807	0.022248399999999995	0.0222484	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MICU2	7.505743981989417	0.023450300000000004	0.0234503	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPCL2	7.490713376489529	0.023627200000000008	0.0236272	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYB5R1	7.479714017757607	0.023757500000000008	0.0237575	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANXA8	7.475458840142919	0.023808100000000002	0.0238081	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MNAT1	7.465645964442848	0.023925200000000008	0.0239252	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDYN	7.4322546572141475	0.024327999999999995	0.024328	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDYN-AS1	7.4322546572141475	0.024327999999999995	0.024328	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL35	11.204232275288561	0.024362117537638076	0.00613098	0.601869	21.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KNDC1	7.422724620031991	0.024444199999999992	0.0244442	NA	31.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHC2	7.416442615165365	0.024521099999999997	0.0245211	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM162A	7.336013622506708	0.0255273	0.0255273	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTUB2	7.326938100833524	0.025643399999999986	0.0256434	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GCKR	7.283251415450601	0.026209700000000002	NA	0.0262097	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIP1	7.2540941826441925	0.026594600000000003	0.0265946	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC2A2	7.253424985805731	0.026603500000000002	0.0266035	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCN2	7.164323719408335	0.0278155	0.0278155	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPPA2	7.101618753836973	0.02870139999999998	0.0287014	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GCNT3	7.099682503672681	0.028729200000000007	NA	0.0287292	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ME1	7.099390139595353	0.028733399999999992	NA	0.0287334	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOC4L	10.786299208937564	0.029073663130625902	0.0258891	0.175658	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XKR3	7.037962834638078	0.0296296	0.0296296	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OSTN	7.036303021912718	0.02965419999999999	0.0296542	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOL8	7.032462399764728	0.0297112	0.0297112	NA	34.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WIPI2	7.0217276423702355	0.029871099999999994	0.0298711	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNLY	10.715922495590526	0.029949175609587545	0.286593	0.0164362	5.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF157	7.00996494457456	0.030047300000000006	0.0300473	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHKB	10.703260249150144	0.030109376862067817	0.124033	0.038219	35.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TREML2	6.992845530123594	0.030305600000000005	0.0303056	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEL1L	6.992548577353387	0.030310099999999993	0.0303101	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LNPK	6.983752405567999	0.0304437	0.0304437	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLRG2	6.979650674677119	0.030506200000000004	0.0305062	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UTS2B	6.9790345014357955	0.03051559999999999	0.0305156	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLGA6C	6.9648495816348985	0.03073280000000001	0.0307328	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALKBH6	6.958326494931083	0.030833199999999995	0.0308332	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBA6	6.954082334321732	0.0308987	0.0308987	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEMIP	6.950699940391577	0.030951000000000006	0.030951	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL17D	6.943462880335872	0.03106320000000001	0.0310632	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTAF1	6.9407991215334075	0.031104600000000003	0.0311046	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL8A1	6.925994512635481	0.031335699999999994	0.0313357	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD300C	6.897685203061072	0.03178240000000001	0.0317824	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE11A	6.868226424847626	0.03225399999999999	NA	0.032254	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPRC5C	6.850226192232103	0.0325456	0.0325456	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STAB2	6.838474247507929	0.03273739999999999	NA	0.0327374	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TREML1	6.8320759206191	0.03284229999999999	0.0328423	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNA3	6.809784398202254	0.03321040000000001	0.0332104	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MINK1	6.804503875021532	0.0332982	0.0332982	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COPG2	6.785470572790548	0.0336166	0.0336166	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
