GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZNF335	13.50630344066063	0.00904944104606598	0.0698798	NA	0.0167028976178324	30.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRBF2	9.402397647643175	0.009084380000000001	0.00908438	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HABP2	9.266876604433339	0.009721276886472103	NA	NA	0.0097212768864721	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MCMDC2	9.143291830221795	0.0103409254175479	NA	NA	0.0103409254175479	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM252	13.198578236718248	0.010345181611016597	0.00398718	NA	0.341428137687519	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TKTL2	9.135164088850052	0.0103830351074306	NA	NA	0.0103830351074306	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPLX3	9.132783756748037	0.010395400000000003	0.0103954	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OGFOD1	9.114878005728704	0.010488886584506993	NA	NA	0.010488886584507	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDC42BPB	9.076275803727547	0.010693300000000003	0.0106933	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GJA8	9.057233270544632	0.010795599999999999	0.0107956	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RANGAP1	9.039086200041309	0.010893999999999997	0.010894	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCP1B	9.02849669555664	0.010951834004177898	NA	NA	0.0109518340041779	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPB41L4A	9.02480422577194	0.0109720723388628	NA	NA	0.0109720723388628	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTC31	8.95362931692353	0.011369571504132099	NA	NA	0.0113695715041321	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AAGAB	12.897689077024891	0.011786675108629126	0.0379363	NA	0.0417106954739803	12.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LTK	12.896697269162791	0.011791736534137977	0.0290447	NA	0.0545068237793419	23.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANX2	8.869960508013603	0.011855299999999992	0.0118553	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAP1	12.867331554112099	0.011942561477912362	NA	0.508939	0.0031566666535306	NA	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSBG2	8.849031166277763	0.0119800132158156	NA	NA	0.0119800132158156	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LNPK	12.826089548447086	0.012157566830923342	0.0304437	NA	0.0538706987442293	10.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMPD1	8.810834236208981	0.012211011918268604	NA	NA	0.0122110119182686	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RMDN1	8.78116676042162	0.0123934969901917	NA	NA	0.0123934969901917	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANO10	8.706717195222437	0.01286353650472111	NA	NA	0.0128635365047211	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAD51AP2	8.660816320615469	0.01316217411651759	NA	NA	0.0131621741165176	NA	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBXAS1	12.598608366352158	0.013413076938856183	0.0363517	NA	0.050550124297443	17.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTSA	12.547983098185131	0.01370922432499174	0.0065425	NA	0.288068890152331	14.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA22	8.556479293613336	0.013867051521599413	NA	NA	0.0138670515215994	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNA3	12.437797932295187	0.014375979972313284	0.0332104	NA	0.0599642476389752	5.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUSD2	12.399283702781792	0.014616407652325886	0.499099	NA	0.0040676451049369	19.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF6	8.419856252346364	0.014847435441741599	NA	NA	0.0148474354417416	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD35	12.361376243021216	0.014856869852280167	NA	0.23589	0.0087710527736246	NA	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YJEFN3	12.232136823771354	0.015705991294372067	0.00796174	NA	0.277215332308801	6.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C2CD2	8.304325723441861	0.015730357078057606	NA	NA	0.0157303570780576	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR33	12.217276851159617	0.015806600050948985	0.00515214	NA	0.431583054272798	7.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NECAB3	8.274199348020263	0.015969100000000003	0.0159691	NA	NA	10.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THADA	8.268768561807391	0.016012521310339298	NA	NA	0.0160125213103393	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRF3	12.12085292163033	0.01647483842509387	0.0838493	NA	0.0278285634974999	18.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPNS1	8.179863063370787	0.01674037970492708	NA	NA	0.0167403797049271	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMSD	8.1720029257357	0.016806300000000007	0.0168063	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATF6	8.17055792763877	0.01681844692330009	NA	NA	0.0168184469233001	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF684	8.14622370958751	0.0170243287541345	NA	NA	0.0170243287541345	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAD51B	11.989289071302245	0.017431092436932916	0.0174462	NA	0.142842719656024	10.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMER3	8.063036183726807	0.017747367359005308	NA	NA	0.0177473673590053	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECD	11.940239345291257	0.017801237914497017	0.020643	NA	0.123719215446128	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHG1	11.930934462368526	0.017872312640821012	0.214535	NA	0.0119600320891666	8.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHBDL3	8.027812481012855	0.018062700000000008	0.0180627	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC18	7.982721940976641	0.018474553680051405	NA	NA	0.0184745536800514	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IMP3	7.9640115388688	0.018648197815569898	NA	NA	0.0186481978155699	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POP1	7.940813530029961	0.018865757644005998	NA	NA	0.018865757644006	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DBR1	7.938052001185021	0.018891824803125307	NA	NA	0.0188918248031253	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARNTL2	7.905564433815637	0.0192012054722204	NA	NA	0.0192012054722204	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AUNIP	11.678018406050727	0.01991332177604132	0.0548278	NA	0.0531067474261586	13.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPEG1	7.788976430702454	0.020353788540566707	NA	NA	0.0203537885405667	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IPO4	11.5918608448454	0.020658953775295363	0.470212	NA	0.0064649577609478	22.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ING1	11.590316000569509	0.02067256747203564	0.0559503	NA	0.0543741447748026	11.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP6V0E1	7.750273491523077	0.0207515	0.0207515	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VWA5B2	7.742569952341638	0.020831584130459508	NA	NA	0.0208315841304595	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARSK	7.72913373166763	0.020972004161642896	NA	NA	0.0209720041616429	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC105	7.685186347634019	0.021437936905825	NA	NA	0.021437936905825	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC49A3	7.67630940970101	0.021533299999999995	0.0215333	NA	NA	14.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AC16	7.6656197450517185	0.0216487	0.0216487	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF644	7.658343874401866	0.021727600000000003	0.0217276	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPM2-AS	7.635736076158816	0.021974600000000004	0.0219746	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC5D	7.632555254685192	0.022009576445862194	NA	NA	0.0220095764458622	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VTI1B	7.610970366135807	0.022248399999999995	0.0222484	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6X1	7.599586136609485	0.022375401556909404	NA	NA	0.0223754015569094	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PML	7.594865856393231	0.022428273007032002	NA	NA	0.022428273007032	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLA2G6	7.5891905454891955	0.022492007103145303	NA	NA	0.0224920071031453	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SELENOO	7.547541795864845	0.02296529999999999	0.0229653	NA	NA	28.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN10	11.297655334927079	0.023414796697870402	0.31486	NA	0.0111847897236652	19.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD177	7.493139474961547	0.02359855641964	NA	NA	0.02359855641964	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPCL2	7.490713376489529	0.023627200000000008	0.0236272	NA	NA	12.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYB5R1	7.479714017757607	0.023757500000000008	0.0237575	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANXA8	7.475458840142919	0.023808100000000002	0.0238081	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
