GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ELN	20.199618918019425	0.0025516450412047488	2.5931797403615073	0.0874368	0.0265463098548336	0.0177015	29.0	73.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CREM	20.197702792425414	0.002553653512727431	2.5928380294370053	0.00138988	0.675674616557382	0.0437935	5.0	38.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
BOLA1	20.190912989519518	0.0025607829790277735	2.591627225516096	0.180798	0.0013173145056984	0.173267	3.0	15.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADGRL3	20.01698292387473	0.0027501854545126506	2.560638019203985	0.246527	0.0004598209884004	0.397113	18.0	93.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPTLC2	16.197237446811165	0.002765604312448441	2.5582099562631977	NA	0.0012415700613685	0.244818	NA	22.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC159	19.953149434516178	0.0028230723121054884	2.5492779973946416	0.00466401	0.080947617387114	0.123102	13.0	20.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CBLL2	11.734024489953509	0.002831320000000001	2.5480110432522136	NA	NA	0.00283132	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EP400	19.888297726612024	0.0028990512572176974	2.5377441059523465	0.062221	0.0963055962457143	0.00801166	62.0	295.0	175.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KIF2C	19.838057895474694	0.0029592792572500377	2.5288140499930827	0.00889171	0.831720665163501	0.00665668	7.0	44.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TAAR6	19.79273349265085	0.0030146607724903804	2.520761550165338	0.0185719	0.0380615570903069	0.0712393	13.0	39.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DCAF15	19.72304489972653	0.003101790268698288	2.5083875708764958	0.70649	0.0312165410042308	0.00236431	13.0	39.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ACTR5	19.711412286442926	0.0031165713987820337	2.506322919231838	0.00125822	0.428559970488173	0.0972642	12.0	42.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MCMDC2	19.694447475679556	0.0031382511651810103	2.5033123012567207	0.0158183	0.320395362995071	0.0104366	11.0	45.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IGSF22	19.57783029342079	0.0032913102467777245	2.4826311781392305	0.0234155	0.178836898299694	0.0133896	50.0	133.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C3orf33	19.456941012767203	0.0034576534477157154	2.4612185371716735	0.694451	0.0010562841668917	0.0812001	18.0	34.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CACNA1D	19.403949036121396	0.0035331271834381484	2.4518407288059683	0.0684592	0.0047035064588456	0.189947	30.0	137.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MYOF	19.289828963506313	0.00370115321955357	2.4316629357021693	0.000343471	0.444312368259244	0.424315	63.0	183.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PPIP5K2	19.232820673928543	0.0037879804023598033	2.4215922765454834	0.833882	0.0018724650652228	0.0426705	15.0	57.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TRPC1	19.17221919385172	0.003882455103698301	2.4108935577059905	0.463882	0.0016785862945577	0.0881971	7.0	31.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NPBWR1	19.160184565417133	0.003901487670306837	2.4087697612272785	0.193221	0.187699294744022	0.00190503	4.0	29.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SEMA6B	19.14631858793889	0.003923529128587398	2.406323118806551	0.89125	0.0030886468078891	0.0252733	26.0	72.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LAIR1	19.112274343047783	0.003978161611087116	2.4003175778285577	0.0643762	0.007501425440393	0.146539	16.0	20.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF584	19.046208454942253	0.004086301712223068	2.388669570372169	0.635076	0.007922384974554	0.0145374	17.0	40.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ART3	19.045683779125905	0.004087171877034809	2.3885770986039825	0.24965	0.170978877346595	0.00171399	12.0	39.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TSPAN8	19.042216813744634	0.004092926307812633	2.3879660746555964	0.630752	0.483966289173501	0.000240083	3.0	19.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RIPOR2	15.3049075811733	0.004108855178472693	2.3862791656981104	0.0018959	NA	0.250476	28.0	NA	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MARC1	10.968884176080724	0.004150850242387498	2.381862935153878	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ANKRD54	18.991643462213535	0.0041777692309769585	2.3790555529821447	0.0491474	0.731115403505772	0.00209185	4.0	18.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NUP58	18.93829239823907	0.004269126813311126	2.36966094439885	0.220932	0.0089094138376465	0.0392188	16.0	41.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CASS4	18.927812011788376	0.004287300323886811	2.3678160932473644	0.0590802	0.0715298844140412	0.0183632	23.0	66.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR1C1	18.909611720219697	0.004319039547778254	2.364612819267335	0.0134323	0.300771168798733	0.019384	8.0	30.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NPRL3	18.866849644936988	0.004394513852749945	2.3570891621706296	0.219101	0.0003915666431376	0.932536	25.0	66.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
XPNPEP1	18.819444212305	0.004479683277440318	2.3487526904041798	0.556854	0.0003202538026636	0.459382	6.0	49.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PROK2	18.725846078232166	0.004652582759986955	2.3323058929127276	0.0553272	0.190309970760473	0.00815331	4.0	12.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SMR3A	15.02333628814306	0.0046530600569083345	2.3322613420045433	NA	0.0172556203487958	0.0316806	NA	12.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC103	18.69861965761671	0.00470408356895824	2.3275249715375645	0.52682	0.918764174146584	0.000179796	15.0	20.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GCOM1	18.690707871776247	0.004719152948416842	2.326135946883153	0.396129	0.0054495037327173	0.0404735	30.0	56.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC30	18.65595935273433	0.004785895130906178	2.3200368219298	0.221144	0.002471082396327	0.162685	22.0	61.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MYEF2	18.65219609383206	0.004793178129177116	2.3193764309954448	0.136534	0.0293281787746375	0.0222434	16.0	28.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC2A13	18.62496675774102	0.0048461967273052695	2.3145989600191976	0.0401337	0.133428107862364	0.016861	13.0	42.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STEAP1	18.624751828334166	0.004846617478201658	2.314561255841897	0.379693	0.007836350341726	0.0303487	3.0	21.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DEFB108B	18.61595976097707	0.00486385950419315	2.313018978438218	0.598743	0.223484104292111	0.000677811	3.0	8.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ARMCX4	10.629527743853956	0.0049184400000000005	2.3081726221966474	NA	NA	0.00491844	NA	NA	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DHX57	18.57120545355226	0.004952554929985169	2.3051706988975114	0.0397391	0.0184695110654923	0.126369	28.0	138.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SHANK1	18.56346609742048	0.004968051602543122	2.3038139018444914	0.0163713	0.013938365276023	0.408037	40.0	158.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CPN2	18.558137424988924	0.004978748693520518	2.3028797945463424	0.46407	0.0010412644581252	0.1932	22.0	53.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MAP3K6	18.474906531481906	0.0051487648815918986	2.2882969397825224	0.0506422	0.0362091526394876	0.0530755	36.0	111.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KCNK4	18.424766263463177	0.005253895046731487	2.2795186070506404	0.0113577	0.124818449512028	0.0703953	14.0	45.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TECPR1	18.331024481719233	0.0054560660592129825	2.263120380107809	0.0240055	0.0493694621334873	0.0882469	36.0	124.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ITPA	18.311134515606344	0.005499923710024888	2.259643334604848	0.0369084	0.0488477848972363	0.0585892	8.0	16.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PLEKHA1	18.307769144325313	0.005507378179962039	2.259055100415123	0.883391	0.0001208080763414	0.991447	12.0	46.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GSTM5	18.151504058188422	0.005864525462909294	2.231767123732207	0.00217477	0.0708440149128346	0.742565	7.0	22.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LGR6	18.12024150699034	0.005938627337780122	2.226313926823277	0.000505443	0.281664383331072	0.816273	20.0	75.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NIPAL1	18.0605924812617	0.006082542237962612	2.2159148665894337	0.436806	0.281258810862956	0.000974535	7.0	33.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MIDN	18.042103691762193	0.006127832855627741	2.2126930891438166	0.00962101	0.798168729904403	0.0157359	15.0	48.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MON1B	18.00432809718022	0.006221388079147165	2.206112707293335	0.0152072	0.285237017453366	0.0283893	19.0	55.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDC42EP5	14.350352130492613	0.006256878804987074	2.203642257174485	0.0739591	NA	0.0103483	5.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RNF157	17.942912146905947	0.0063764553638149144	2.19542067609587	0.0022529	0.570864566371698	0.098735	15.0	67.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF322	14.30463342397959	0.006383654333911299	2.194930637468613	NA	0.0071440108193779	0.109609	NA	5.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
AQP6	17.934202151094446	0.006398748182700381	2.1939049807850557	0.0438193	0.0035502751747707	0.819804	18.0	37.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KLHL25	17.867169472095263	0.00657286196472966	2.1822454881495257	0.00513874	0.546107013332219	0.0469958	21.0	96.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PCBD1	14.191910679765503	0.006707085703887018	2.1734661441607046	NA	0.0017061475561753	0.485567	NA	8.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LRRC56	17.796903210642796	0.006760302765506795	2.1700338534009025	0.00099337	0.26618707811863	0.516599	17.0	56.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ERCC8	17.78101506539091	0.0068033982289095055	2.1672741073789648	0.0630826	0.0353188936519581	0.0617995	9.0	34.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IGSF9	17.742886118634804	0.006907909073623155	2.1606533875324323	0.0189265	0.0348183997385051	0.212962	28.0	107.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM107A	17.73643249590959	0.006925751592897846	2.15953308942075	0.828078	0.805345053068258	0.00021112	5.0	23.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SEZ6L2	17.729385866637372	0.006945284606246628	2.158309952893987	0.158143	0.0062381976782909	0.14322	12.0	88.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ABCC9	17.72879850986893	0.006946915146554498	2.1582080058051054	0.257296	0.0170449934197614	0.0322263	12.0	58.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MYOCD	17.708018259024776	0.0070048417206718715	2.154601673456781	0.5915	0.0197162795533203	0.0122454	19.0	77.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CES5A	17.706121641056264	0.007010151933264744	2.154272569328142	0.00317623	0.0760345286313821	0.591891	19.0	57.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KANSL1L	17.68172374569236	0.007078810650055742	2.1500397043876007	0.54263	0.0090933748666906	0.0293247	18.0	69.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADORA1	17.679310039808275	0.007085638419297031	2.1496210135200142	0.500647	0.0005856064517807	0.494139	6.0	26.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CFAP52	17.620473851816712	0.007254057879589603	2.1394189835383117	0.0152275	0.0240580978725804	0.407261	13.0	57.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
METRNL	17.573777661058458	0.007390479522451741	2.1313273820113396	0.421437	0.0303624397724364	0.0119353	10.0	24.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SMAD7	13.957127154408056	0.007433152738105743	2.128826943124001	NA	0.199797224523006	0.00466293	NA	18.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KIAA1211	9.789080458724921	0.0074873508967432	2.125671813065593	NA	0.0074873508967432	NA	NA	119.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KRTAP4-7	9.783404506565384	0.007508629999999999	2.1244392957143763	NA	NA	0.00750863	NA	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLIRP	17.507865962485656	0.007587273831431085	2.119914241580662	0.775318	0.732985442962421	0.000277741	9.0	12.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TRAPPC12	17.50542521999006	0.007594657770199948	2.1194917914999962	0.0251566	0.542176889242215	0.0115865	40.0	72.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
AQR	17.504588768475642	0.007597189873367728	2.1193470193209487	0.0328144	0.007095228391779	0.679041	16.0	96.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZGLP1	17.4775348649758	0.007679529401097209	2.1146653925685746	0.736283	0.0005347234931887	0.407031	8.0	23.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CSRNP1	17.46689716577464	0.0077121416308896145	2.1128250033597613	0.204211	0.499723738718365	0.00157871	17.0	72.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RNF208	17.434256935123894	0.007813046215505102	2.1071796067566617	0.221485	0.218486463470993	0.003384	6.0	24.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SBF2-AS1	13.833643430047687	0.007845368758574453	2.105386638303916	0.629814	NA	0.00157344	3.0	NA	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC38A8	17.40140271051047	0.007915901925185107	2.10149959516483	0.00978251	0.0781887724736701	0.21764	17.0	74.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC2A1	17.387084960675587	0.007961134817954732	2.099025021452307	0.428922	0.0014886782809642	0.262581	11.0	38.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NCAPD3	17.340681511364455	0.008109458387890078	2.091008150351775	0.264381	0.0036928246409178	0.175764	45.0	145.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IFI44L	17.31594440546725	0.008189616538038137	2.0867364327100133	0.370012	0.47791090690834	0.000982489	12.0	49.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DPYSL4	17.305988304922586	0.008222094112464627	2.0850175564671085	0.0145918	0.146747130032951	0.0815406	18.0	55.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF501	17.305792314962243	0.008222734695455506	2.084983721921121	0.0876309	0.0021127345430628	0.943176	7.0	20.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FSIP2-AS1	13.701833788043047	0.008310075645052373	2.08039502289708	0.00291352	NA	0.363301	61.0	NA	155.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NFATC1	17.25017353977494	0.008406485431366696	2.0753855353302377	0.13516	0.0444816217369358	0.0298637	40.0	103.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MED8	17.209501542798925	0.008543362408472173	2.0683711705232213	0.131987	0.464569102746555	0.00298829	4.0	26.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PRR15	17.204771667491272	0.008559419420788977	2.067555692203545	0.0169926	0.0160052276247186	0.67532	4.0	14.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ARHGAP24	17.13790587239531	0.00878956087756018	2.0560328215378627	0.397676	0.007049544614187	0.0677424	14.0	67.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MXD1	17.115543632986192	0.008867854103353261	2.052181460644359	0.023364	0.133877290837067	0.0613978	8.0	16.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
