GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RHOT1	14.66425908730072	0.0006541790000000004	0.000654179	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ING1	14.649340373169762	0.0006590769999999997	0.000659077	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
YJEFN3	13.764194557739502	0.0010259900000000003	0.00102599	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTUD7B	13.685415025063946	0.0010672100000000003	0.00106721	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANX2	13.617322714949077	0.0011041699999999994	0.00110417	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIPK2	13.041234175133713	0.0014727600000000016	0.00147276	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRBF2	12.994565458126868	0.001507529999999999	0.00150753	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC6A	12.972151345133181	0.0015245200000000003	0.00152452	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTSA	12.708326624334372	0.00173949	0.00173949	NA	14.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KL	12.665274828806169	0.0017773400000000018	0.00177734	NA	14.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBAP1L	12.609984860321536	0.0018271599999999995	0.00182716	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CST3	12.595599016117946	0.001840349999999999	0.00184035	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF19	12.449660332384983	0.0019796600000000003	0.00197966	NA	18.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPLX3	12.336202983936222	0.00209521	0.00209521	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RRP1B	11.76789830973059	0.002783769999999999	0.00278377	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OGN	11.730389915336357	0.0028364700000000007	0.00283647	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1QTNF1	11.65339908385555	0.0029477899999999983	0.00294779	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RGP1	11.52724968003003	0.003139709999999998	0.00313971	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4D2	11.443265697678394	0.003274359999999999	0.00327436	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SULT1E1	11.366948185844839	0.0034017200000000013	0.00340172	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADIPOR1	11.337568249367468	0.0034520600000000003	0.00345206	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF644	11.265075481032364	0.0035794800000000008	0.00357948	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MNAT1	11.256483772660216	0.00359489	0.00359489	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AC16	11.234897654546815	0.003633900000000002	0.0036339	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR33	11.215743132469079	0.003668870000000001	0.00366887	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RANGAP1	11.176296826116197	0.003741950000000001	0.00374195	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3L	11.067390911061178	0.003951359999999998	0.00395136	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GZF1	11.032966653298935	0.004019960000000001	0.00401996	NA	15.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPM2-AS	11.004709222745024	0.004077159999999999	0.00407716	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLIPR2	10.948172080906192	0.004194059999999995	0.00419406	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIDEB	10.884204580543983	0.004330369999999997	0.00433037	NA	20.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGEF5	10.485091828189024	0.005286780000000004	0.00528678	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EME2	10.3672363844377	0.00560768	0.00560768	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSM2	10.25405284780638	0.005934179999999998	0.00593418	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGFLR1	10.253065591978412	0.005937109999999999	0.00593711	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOP9	10.23537447883012	0.005989860000000002	0.00598986	NA	30.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABAT	10.114516915815763	0.0063629800000000025	0.00636298	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APP	10.089829351522777	0.00644201	0.00644201	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RABGGTB	10.008458712000694	0.006709509999999999	0.00670951	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHCHD5	9.973227276508693	0.006828750000000002	0.00682875	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUP160	9.970560923594748	0.006837860000000003	0.00683786	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSL3	9.894183285354979	0.007104040000000001	0.00710404	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KNDC1	9.784259705542052	0.007505419999999999	0.00750542	NA	31.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EQTN	9.759487766317699	0.007598960000000001	0.00759896	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRSS16	9.65406661480531	0.00801025	0.00801025	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GJA8	9.5927897163136	0.00825947	0.00825947	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTUB2	9.568100941513192	0.008362060000000003	0.00836206	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UTRN	9.563129882043029	0.00838287	0.00838287	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUN1	9.52054396930434	0.008563280000000001	0.00856328	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INCENP	9.504618343923724	0.008631739999999999	0.00863174	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRGAP3	9.475678187033962	0.008757549999999998	0.00875755	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRBA	9.473338718511226	0.008767799999999994	0.0087678	NA	37.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDC42BPB	9.393851780862667	0.009123280000000004	0.00912328	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM247	9.317068087131005	0.009480350000000004	0.00948035	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBXN6	9.219513375852502	0.009954240000000001	0.00995424	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSL6	9.184784347257752	0.010128600000000003	0.0101286	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYB5R1	9.157757704068045	0.010266400000000007	0.0102664	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRLF3	9.126751728662226	0.010426800000000003	0.0104268	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WIPI2	9.107604788751056	0.0105271	0.0105271	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC38A9	9.10096631367682	0.010562100000000005	0.0105621	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GDF10	9.099489879765363	0.010569899999999998	0.0105699	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPT2	9.088507684041637	0.010628100000000003	0.0106281	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEMIP	9.040610555363338	0.0108857	0.0108857	NA	14.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WFDC1	9.004324871827725	0.011085	0.011085	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEMP2	8.96454273878612	0.011307699999999997	0.0113077	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIH1D2	8.929217126884737	0.0115092	0.0115092	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SFRP1	8.924270689051028	0.011537699999999998	0.0115377	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL15RA	8.919837978695732	0.011563299999999999	0.0115633	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MINK1	8.90379978717628	0.011656399999999999	0.0116564	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEL1L	8.877498757451628	0.011810699999999997	0.0118107	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IYD	8.859159129066859	0.011919500000000003	0.0119195	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHBDL3	8.735379797147658	0.012680500000000004	0.0126805	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLRG2	8.721438515457177	0.012769199999999993	0.0127692	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLA2G15	8.71070709099636	0.012837900000000005	0.0128379	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLIRP	8.706163225980204	0.012867099999999996	0.0128671	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BPIFB3	8.684243080756385	0.0130089	0.0130089	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMHR2	8.668287096883896	0.013113099999999992	0.0131131	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DYRK3	8.648194813752491	0.013245499999999999	0.0132455	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP4F11	8.568203389037354	0.013786	0.013786	NA	15.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FLYWCH1	8.562264153151313	0.013827	0.013827	NA	17.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHRND	8.540984831203277	0.013974900000000004	0.0139749	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOC4L	8.495858804333889	0.014293799999999992	0.0142938	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELP6	8.485461775815065	0.014368300000000002	0.0143683	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALG9	8.439053810720859	0.014705599999999992	0.0147056	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNA3	8.43793890012277	0.014713799999999996	0.0147138	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IQCG	8.265177264892769	0.0160413	0.0160413	NA	16.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLPP1	8.236815545854801	0.016270400000000008	0.0162704	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CS	8.236483682348272	0.016273099999999992	0.0162731	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ST14	8.20242417960009	0.016552599999999997	0.0165526	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAPN10	8.190822261608417	0.01664890000000001	0.0166489	NA	19.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRGAP1	8.18707777373134	0.016680100000000007	0.0166801	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIPN	8.132272371917024	0.017143499999999985	0.0171435	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM268	8.107023375522065	0.0173613	0.0173613	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECD	8.076091035068137	0.0176319	0.0176319	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VTI1B	8.065851805591617	0.0177224	0.0177224	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LPIN1	8.019580402451293	0.018137199999999992	0.0181372	NA	17.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NECAB3	7.993191081259501	0.018378100000000005	0.0183781	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRLS1	7.970607255245121	0.0185868	0.0185868	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRRC2C	7.931353957527559	0.018955199999999995	0.0189552	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDT13	7.922310956356952	0.01904109999999999	0.0190411	NA	15.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC22A15	7.882594696264283	0.019422999999999992	0.019423	NA	15.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLGA6C	7.881678466892373	0.019431899999999995	0.0194319	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPRC5C	7.8727338576353265	0.019519000000000005	0.019519	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GHSR	7.843348861915923	0.019807899999999996	0.0198079	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STAB2	7.840281732560984	0.0198383	NA	0.0198383	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
