GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
IPO4	17.891053332481597	0.001296089276230067	0.000561782	0.231974	208.0	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPSF7	17.79592319554332	0.001352726949870958	0.00058072	0.235341	66.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVX1	17.651573562705064	0.0014433672208299094	0.000191522	0.766992	82.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVX1-AS	17.651573562705064	0.0014433672208299094	0.000191522	0.766992	82.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF736	17.64449224892122	0.001447964794260226	0.000440429	0.334712	65.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYCE2	17.643499734943298	0.001448610342268256	0.000560364	0.263204	29.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101928123	12.984996536823006	0.0015147600000000004	0.00151476	NA	12.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF56	17.514097702887717	0.001535254876321071	0.659567	0.000238563	54.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COLCA1	12.900103979398486	0.0015804399999999998	0.00158044	NA	8.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF2C	17.412075304141055	0.0016071553568241218	0.0183583	0.00901952	104.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GADD45G	12.833252736242907	0.0016341599999999997	0.00163416	NA	13.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCOR	17.328125171835147	0.001668803346220176	0.0223644	0.00772126	248.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HESX1	17.324577935983797	0.0016714589776744356	0.0389401	0.00444241	34.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP21-3	17.289768003676876	0.001697741598961174	0.0130973	0.0134398	10.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMIM10L1	12.675190554342086	0.0017685500000000005	0.00176855	NA	12.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZFP42	17.19846704063428	0.0017686296051228774	0.00714867	0.0257736	54.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD8	17.10508951983745	0.0018441493330425248	0.00887605	0.0217499	68.0	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANAPC7	17.10096505555069	0.0018475573787934906	0.197561	0.0009792	91.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101927550	12.577930664816588	0.0018566799999999994	0.00185668	NA	13.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC3H4	17.079225597422052	0.0018656236197581273	0.000253786	0.770594	291.0	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRX6	17.03883055705833	0.0018996571585978214	0.000909873	0.219323	107.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIPOR2	16.974555414324435	0.0019550764239192053	0.119328	0.00172695	160.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EZH2	16.95579066807345	0.0019715543176455088	0.000364783	0.570246	43.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCAF12L2	12.392416831153657	0.0020371400000000007	0.00203714	NA	38.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC8	12.370467558432027	0.0020596199999999986	0.00205962	NA	22.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC27A2	16.833593740697385	0.002082259088142728	0.00109398	0.202126	93.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC120	12.329903285849603	0.0021018200000000003	0.00210182	NA	79.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STRN3	16.6774954704241	0.0022326287693893256	0.370054	0.000646045	135.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRFAP1	12.202853490793256	0.002239669999999999	0.00223967	NA	19.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WLS	16.664759195155135	0.0022453596565285144	0.0160578	0.0149833	103.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMBP	16.595850035389468	0.002315490444499694	0.00601182	0.0414239	79.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEP162	16.55698679519338	0.0023559901043901446	0.00123897	0.204944	211.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF534	16.551843065994507	0.0023614024622551433	0.000938997	0.271112	116.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C15orf40	16.462587251434705	0.002457294250457671	0.00755529	0.0352325	52.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF433-AS1	16.394735642050193	0.002532747785652652	0.000296215	0.929654	157.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IKZF2	16.38282061453068	0.002546231333064222	0.00794634	0.0348617	68.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGB	16.305142241377233	0.0026358850156146096	0.00272044	0.105863	268.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIG3	16.174184133061193	0.002794122670339312	0.0233309	0.0131792	157.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITFG1-AS1	11.744350182234248	0.0028167399999999977	0.00281674	NA	24.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR51B2	16.092603833426143	0.002897387324936557	0.00256295	0.124967	54.0	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACO1	16.07940484985507	0.002914444134865809	0.0213266	0.0151175	53.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR1C1	16.06116013102978	0.002938184332023735	0.256243	0.00126973	57.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TEK	15.964743191920498	0.003066839731606555	0.00049437	0.690634	170.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC100288123	15.909688959499496	0.0031427728004804595	0.0160815	0.0218237	27.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC21	11.518135875363441	0.003154050000000001	0.00315405	NA	13.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VIT	15.854019387317395	0.003221435486256873	0.0341236	0.0105752	170.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNMA3	11.407620950096417	0.0033332399999999995	0.00333324	NA	43.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OVOL1	15.738280017618616	0.0033912314219846115	0.0201195	0.0190046	45.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARL14EP	15.73312322087012	0.0033989982204039636	0.00222777	0.172078	33.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MET	15.713489583050492	0.003428729483363331	0.00758382	0.0510471	190.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SF1	15.678269991422686	0.0034827050462227123	0.413497	0.000952872	213.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCL7	11.245575824895306	0.0036145500000000024	0.00361455	NA	25.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RELL1	15.585392680344984	0.0036290842885328784	0.000644141	0.640758	62.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERI1	15.533536749080584	0.003713426950311856	0.0026742	0.158395	76.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALOX15B	15.528014097838494	0.003722522225340615	0.000563821	0.753344	125.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNG12-AS1	15.524826447618498	0.00372778194644767	0.0153322	0.0277474	131.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP17A1	15.50642647182055	0.003758285626369832	0.181064	0.00237132	69.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAC2	11.159753773598267	0.0037730300000000006	0.00377303	NA	17.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCAR	15.477046269853147	0.0038075020406693884	0.00231443	0.18826	70.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLIN4	15.473425068096926	0.003813611817087495	0.169559	0.00257435	293.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PFKL	15.472593893894986	0.0038150155534165463	0.0506543	0.0086209	171.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRAMEF9	11.070658277265498	0.003944909999999999	0.00394491	NA	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPN	15.383421050687405	0.003968604461645703	0.00203998	0.223824	71.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAP	15.366128255214687	0.003999085171536925	0.225011	0.00204684	108.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLHC1	15.324707478171769	0.0040730333630027695	0.00167866	0.280104	108.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NCBP3	15.289855540962863	0.004136294226198178	0.0507196	0.00943353	105.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYOF	15.286410124744112	0.004142600318535079	0.540124	0.00088737	347.0	63.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF208	15.28136654568434	0.00415184854805928	0.00198425	0.242157	55.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APOL1	15.236666944744762	0.004234704457365227	0.00374113	0.13134	99.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4C13	15.226376447158325	0.00425400800442592	0.189281	0.00260932	70.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYH14	15.2244699225634	0.004257593863095707	0.00115193	0.429163	449.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C5orf24	10.892641956740064	0.004312140000000002	0.00431214	NA	19.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMPRSS11B	15.184699370503894	0.004333076637781583	0.00108556	0.464548	72.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAM9	15.180043017877884	0.0043419997331020765	0.107449	0.00470428	120.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSS2	15.147406112188254	0.004405051530036104	0.000573622	0.895688	126.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD59	14.99402828458626	0.004713618919530307	0.594877	0.000932526	19.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
