GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PCSK7	15.81829540441494	0.0003673675537581002	NA	NA	NA	NA	0.0003673675537581	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNOT8	20.614413073595216	0.00037756558557844593	NA	NA	NA	0.404818	8.2485433718249e-05	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP13	15.719063607985262	0.00038605457827780004	NA	NA	NA	NA	0.0003860545782778	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC36A3	20.529722805746523	0.0003924218564521472	NA	0.0248414	NA	NA	0.0014023333655381	NA	2.0	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZDHHC18	15.489780525528273	0.00043294915458209974	NA	NA	NA	NA	0.0004329491545821	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RIPK2	15.314704366771297	0.00047255699999999986	NA	NA	NA	0.000472557	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYL1	19.999332033479753	0.0004995508783436743	NA	NA	NA	0.000328698	0.138166630497848	NA	NA	NA	2.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD44	27.85046942173948	0.0005035320069225588	5.37821e-06	NA	0.578974	1.0	0.287773360735832	3.0	NA	2.0	9.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC6A12	14.94506351972606	0.0005684872003157997	NA	NA	NA	NA	0.0005684872003158	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF587B	14.86253550373046	0.0005924359738153	NA	NA	NA	NA	0.0005924359738153	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RUSC2	27.27389371100091	0.0006339598805288482	0.444452	NA	0.000126388	0.244321	0.0871079367375202	5.0	NA	3.0	5.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZSCAN25	30.685351532553014	0.0006611830342842	0.537487	0.591922	0.0166697	6.19422e-05	0.661018661812038	2.0	3.0	2.0	16.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CST3	27.0562674576626	0.0006913420965569702	0.543654	NA	0.0819591	0.00437201	0.0068423495359991	2.0	NA	2.0	3.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VAC14	14.309519259297074	0.0007811372950561998	NA	NA	NA	NA	0.0007811372950562	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTSA	18.97361613415428	0.0007953804738161305	NA	NA	NA	0.00359769	0.0210818086230032	NA	NA	NA	13.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLEKHG1	22.8550891584835	0.000846494295918489	0.00970222	NA	NA	0.674002	0.0016655134497716	2.0	NA	NA	6.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A1	14.071495857064464	0.0008798598464865994	NA	NA	NA	NA	0.0008798598464866	NA	NA	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-400G3.5	14.047205865049218	0.0008906108943775006	NA	NA	NA	NA	0.0008906108943775	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATF6	14.02429155406529	0.0009008734394038996	NA	NA	NA	NA	0.0009008734394039	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM268	22.605345807114766	0.0009400271802424293	0.00670611	NA	NA	0.00744631	0.247115360605928	2.0	NA	NA	6.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NOC2L	13.897994134239934	0.0009595970827040997	NA	NA	NA	NA	0.0009595970827041	NA	NA	NA	NA	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RMDN1	13.78267532564835	0.0010165531257841	NA	NA	NA	NA	0.0010165531257841	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR8B4	13.756065304089143	0.0010301687532595	NA	NA	NA	NA	0.0010301687532595	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LRRC8D	18.389557857675726	0.0010354665205576522	NA	NA	NA	0.000209576	0.484637149722091	NA	NA	NA	2.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAPPC3L	29.47722554519783	0.0010425142001835531	0.229823	0.630289	0.16906	0.037982	0.0004271199831334	2.0	3.0	3.0	11.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EQTN	22.330592382550293	0.0010546625304265552	NA	NA	0.383075	4.91937e-05	0.751242547502427	NA	NA	2.0	5.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPS34	18.14209755915573	0.0011576259922224654	NA	NA	NA	0.000179038	0.642019696775782	NA	NA	NA	2.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SMIM14	13.419317265362949	0.0012190802077206998	NA	NA	NA	NA	0.0012190802077207	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KLRF2	13.30023119008274	0.0012938725315721994	NA	NA	NA	NA	0.0012938725315722	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GALNT14	17.76665944689859	0.001370636221172893	NA	0.0337169	NA	NA	0.0041131190727847	NA	2.0	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GPR26	17.719676342812335	0.0013998804826195121	NA	NA	NA	0.428341	0.0003314603047813	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LZIC	13.071573692999566	0.0014505871891337006	NA	NA	NA	NA	0.0014505871891337	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GOLGA6C	21.467394535607852	0.0015114620674753672	0.106651	NA	0.000267359	0.76446	NA	2.0	NA	4.0	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SIRT4	12.958598892970336	0.0015348855722530006	NA	NA	NA	NA	0.001534885572253	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LHX8	12.909782901008194	0.0015728100000000004	NA	NA	NA	0.00157281	NA	NA	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MISP3	12.742712955544173	0.0017098382941356004	NA	NA	NA	NA	0.0017098382941356	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ASPDH	12.730570019871786	0.0017202511008671004	NA	NA	NA	NA	0.0017202511008671	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OGFOD1	12.574767222357767	0.0018596190739572993	NA	NA	NA	NA	0.0018596190739573	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IL6R	12.535867314343104	0.0018961426186495007	NA	NA	NA	NA	0.0018961426186495	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCNA3	17.02969656041722	0.00190743718685038	NA	NA	NA	0.0167653	0.0119574080113345	NA	NA	NA	5.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACER3	12.49343630468085	0.0019368000000000005	NA	NA	NA	0.0019368	NA	NA	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BACH1	24.428018172759938	0.001941976820079112	0.738426	NA	0.659473	0.303098	3.3607498036492e-05	2.0	NA	2.0	7.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NRBF2	12.472991796360443	0.0019567	NA	NA	NA	0.0019567	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANGEL2	20.837244637596847	0.0019622999598571996	0.0112198	NA	NA	0.632055	0.0042122082193673	2.0	NA	NA	10.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP6V0E1	12.321717644856003	0.0021104400000000003	NA	NA	NA	0.00211044	NA	NA	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LEMD1	24.181317607119826	0.002136704179344127	NA	0.222267	0.000128244	0.718267	0.274091547046816	NA	2.0	2.0	7.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UTRN	20.621058322756465	0.0021454162474228555	NA	0.625303	NA	0.000634243	0.0839166010102829	NA	2.0	NA	5.0	18.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AMHR2	20.585771494855486	0.002176850265874061	0.0042514	NA	NA	0.0127153	0.626610889003943	2.0	NA	NA	9.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYLK2	12.241079836850924	0.0021972692965409007	NA	NA	NA	NA	0.0021972692965409	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABAT	24.045711375643712	0.0022516920503959197	0.637277	NA	0.122728	0.000526017	0.145971622886175	2.0	NA	2.0	5.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPINK4	12.120749665151735	0.0023335260420018983	NA	NA	NA	NA	0.0023335260420019	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ENOX2	16.532545634272157	0.002381817117752412	0.000513743	NA	NA	0.500331	NA	2.0	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARHGAP42	16.522487352413446	0.0023925265673194075	0.000427896	NA	NA	0.603739	NA	2.0	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BRDT	20.318647020351694	0.002429859300816345	NA	NA	0.486788	0.000238172	0.333911435282822	NA	NA	5.0	12.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OTUD7B	12.01643214749854	0.0024584700000000004	NA	NA	NA	0.00245847	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMACHC	16.460079845222033	0.0024600427557674243	NA	0.0661555	NA	NA	0.0040287759844425	NA	2.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCP1B	11.95928236291949	0.0025297338448016004	NA	NA	NA	NA	0.0025297338448016	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CRLF3	23.659903024422672	0.0026126948312291862	0.0371215	NA	0.000426115	0.800555	0.575140331664901	3.0	NA	3.0	9.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR33	20.135009307989137	0.0026202267670898073	0.299038	NA	NA	0.000904937	0.156817150214077	3.0	NA	NA	6.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRMT2	11.870368682065084	0.002644735176389301	NA	NA	NA	NA	0.0026447351763893	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LTK	26.878856778632205	0.0027217489666556943	0.0039625	0.2569	0.881292	0.0230649	0.070392376453186	7.0	2.0	5.0	19.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ELAVL3	11.809003675938559	0.00272714	0.00272714	NA	NA	NA	NA	2.0	NA	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAF2	11.774064924617468	0.0027752000000000015	NA	NA	NA	0.0027752	NA	NA	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RSPRY1	11.744087484433964	0.00281711	NA	NA	NA	0.00281711	NA	NA	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYP26A1	11.74384086041478	0.0028174574049145014	NA	NA	NA	NA	0.0028174574049145	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPATA22	11.742349862136795	0.0028195586001062995	NA	NA	NA	NA	0.0028195586001063	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAB27B	11.667575041454064	0.0029269699999999984	NA	NA	NA	0.00292697	NA	NA	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF567	11.665580062994264	0.0029298910776808006	NA	NA	NA	NA	0.0029298910776808	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIN	11.61393998608363	0.0030065260798255006	NA	NA	NA	NA	0.0030065260798255	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DNAJC6	15.988204919318212	0.003035031792084182	NA	NA	NA	0.417886	0.0008075094107691	NA	NA	NA	3.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM252	15.983092618357075	0.00304193494115221	NA	NA	NA	0.000861098	0.39288274504175	NA	NA	NA	3.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBTB38	11.580655556913268	0.0030569799999999973	NA	NA	NA	0.00305698	NA	NA	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACSBG2	11.580024045999751	0.0030579454105249997	NA	NA	NA	NA	0.003057945410525	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PHF19	15.94711377151422	0.0030909562900068637	NA	NA	NA	0.628698	0.0005478809051567	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF644	15.943629144260381	0.0030957452102223287	NA	NA	0.0022076	0.156302	NA	NA	NA	2.0	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LPIN1	23.19891917970134	0.0031180275963032097	0.587785	NA	0.00847065	0.00457486	0.402629565521634	2.0	NA	4.0	15.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SP110	11.450821757133987	0.0032620127094824	NA	NA	NA	NA	0.0032620127094824	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
